muscle spasm - tone|C0026838
muscular spasticity|C0026838
muscles spasticity|C0026838
spasticity, muscular|C0026838
spastic|C0026838
muscle spasticity|C0026838
spasticity was noted|C0026838
involuntary muscle stiffness, contraction, or spasm|C0026838
spasticity|C0026838
spasticity muscle|C0026838
nearsightedness|C0027092
near sightedness|C0027092
short-sighted|C0027092
myopia|C0027092
myopic|C0027092
close sighted|C0027092
nearsighted|C0027092
short sight|C0027092
near-sightedness|C0027092
short sighted|C0027092
near vision|C0027092
disorder myopia|C0027092
myopias|C0027092
short sightedness|C0027092
near sighted|C0027092
near sight|C0027092
nearsightednesses|C0027092
shortness of sight|C0027092
feeling queasy|C0027497
feel sick|C0027497
nauseated|C0027497
feeling sick|C0027497
nausea|C0027497
nauseating|C0027497
nauseas|C0027497
nauseous|C0027497
nausea symptom|C0027497
sick feeling|C0027497
nausea symptoms|C0027497
nausea nos|C0027497
feeling bilious|C0027497
observation of nausea|C0027497
symptom nausea|C0027497
rndx nausea|C0027497
queasy|C0027497
symptoms nausea|C0027497
c/o - nausea|C0027497
night sweats|C0028081
night sweat|C0028081
nocturnal hyperhidrosis|C0028081
nights sweats|C0028081
sweating heavily at night|C0028081
nocturnal perspiration|C0028081
night sweating|C0028081
morbid obesity|C0028756
obesity morbid due to excess calories|C0028756
obesities, severe|C0028756
morbid obesities|C0028756
obesities, morbid|C0028756
obesity extreme|C0028756
obesity severe|C0028756
obesity morbid|C0028756
severe obesity|C0028756
obesity, severe|C0028756
severe obesities|C0028756
obesity, morbid|C0028756
obstruction nos|C0028778
obstruction, nos|C0028778
block, nos|C0028778
block|C0028778
obstruction/occlusion|C0028778
obstructions|C0028778
occlusions|C0028778
occluded|C0028778
occlusion|C0028778
occluding|C0028778
blocks|C0028778
obstruction|C0028778
blocked|C0028778
decreased urine volume|C0028961
decreased urine output|C0028961
urine volume, decreased|C0028961
volume urine decreased|C0028961
passes too little urine|C0028961
oligouria|C0028961
urine volume deficient|C0028961
urine output low|C0028961
decreased output urine|C0028961
decrease urination|C0028961
oligurias|C0028961
oliguria|C0028961
urine production scanty|C0028961
urination decrease|C0028961
low urine output|C0028961
urine output decreased|C0028961
organ donation|C0029216
organ transplant|C0029216
organ transplant nos|C0029216
organ grafting|C0029216
organ transplanting|C0029216
organ graftings|C0029216
clinical, transplantation, organ|C0029216
graftings, organ|C0029216
transplantation, organ|C0029216
trnsplnt.organ|C0029216
grafting, organ|C0029216
organ donation procedure|C0029216
organ transplants|C0029216
organ transplantation|C0029216
organ transplantations|C0029216
transplantations, organ|C0029216
pure oxygen|C0030054
o element|C0030054
oxygen 16|C0030054
o2 element|C0030054
oxygen usp|C0030054
o2 - oxygen|C0030054
elemental oxygen|C0030054
oxygen, nos|C0030054
oxygen-16|C0030054
chemical oxygen|C0030054
oxygen-containing product|C0030054
oxygen|C0030054
part hurts|C0030193
types of pain|C0030193
pain symptoms|C0030193
painful|C0030193
pain, unspecified|C0030193
rndx unspecified pain|C0030193
sense of pain|C0030193
pains|C0030193
pain, nos|C0030193
pain nos|C0030193
pain observations|C0030193
dolour|C0030193
unspecified pain|C0030193
dolor|C0030193
tingling|C0030554
paresthesias|C0030554
pins and needles feeling|C0030554
paraesthesia|C0030554
abnormal sensation|C0030554
parasthesias|C0030554
paresthesia|C0030554
parasthesia|C0030554
paraesthesias|C0030554
pain pelvic|C0030794
pelvis pain|C0030794
pains, pelvic|C0030794
pain in pelvis|C0030794
pain, pelvic|C0030794
pelvis painful|C0030794
pelvic pains|C0030794
pelvic pain nos|C0030794
pelvic pain|C0030794
inflamed throats|C0031350
irritation of the throat|C0031350
soreness throat|C0031350
pharyngitides|C0031350
infections throat|C0031350
pharyngeal inflammation|C0031350
infection throat|C0031350
pharyngitis|C0031350
pharyngitis nos|C0031350
throat soreness|C0031350
inflammation throat|C0031350
pharynx inflammation|C0031350
throat inflamed|C0031350
throat inflammation|C0031350
inflammation of pharynx|C0031350
inflamed throat|C0031350
throat infection|C0031350
sore throat|C0031350
inflammation of the throat|C0031350
pharyngitis, nos|C0031350
pharynx inflamed|C0031350
pneumonia, viral|C0032310
viral pneumonia, unspecified|C0032310
pneumonias, viral|C0032310
pneumonia viral nos|C0032310
pneumonia, abacterial|C0032310
pneumonia viral|C0032310
viral pneumonitis|C0032310
viral pneumonia|C0032310
viral pneumonia, nos|C0032310
viral pneumonias|C0032310
increased urine output|C0032617
polyuria nos|C0032617
urine output high|C0032617
polyuria|C0032617
polyurias|C0032617
urine volume increased|C0032617
diuresis excessive|C0032617
passes too much urine|C0032617
polyuric state|C0032617
urine volume, increased|C0032617
high urine output|C0032617
polyuric state, nos|C0032617
frequent emptying of full-bladder|C0032617
increased urine volume|C0032617
post-nasal drip|C0032781
discharge from back of nose|C0032781
postnasal drip|C0032781
postnasal catarrh|C0032781
postnasal discharge|C0032781
drip post-nasal|C0032781
drip postnasal|C0032781
pnd - postnasal drip|C0032781
posterior rhinorrhoea|C0032781
discharge of nasopharynx|C0032781
dripping postnasal|C0032781
drip post nasal|C0032781
drip or drainage down throat from above|C0032781
posterior rhinorrhea|C0032781
drip, postnasal|C0032781
posterior nasal drip|C0032781
discharge from nasopharynx|C0032781
1,4-pregnadiene-17,21-diol-3,11,20-trione|C0032952
17,21-dihydroxypregna-1,4-diene-3,11,20-trione|C0032952
delta.1-cortisone|C0032952
deltadehydrocortisone|C0032952
prednisone-containing product|C0032952
delta-cortisone|C0032952
dehydrocortisone|C0032952
prednisonum|C0032952
deltacortisone|C0032952
prednisona|C0032952
1, 2-dehydrocortisone|C0032952
deltadehydrocortisone preparation|C0032952
metacortandracin|C0032952
deltacortisone preparation|C0032952
delta 1-cortisone|C0032952
prednisone preparation|C0032952
pregna-1,4-diene-3,11,20-trione, 17,21-dihydroxy|C0032952
prednisone|C0032952
1,2-dehydrocortisone|C0032952
headaches, tension|C0033893
tension headache nos|C0033893
headaches, stress|C0033893
tension headache|C0033893
muscle tension headache|C0033893
psychogenic cephalalgia|C0033893
headaches tension|C0033893
tension-type headaches|C0033893
tension headaches|C0033893
headache, tension-type|C0033893
tension type headache|C0033893
headaches muscle tension|C0033893
headaches, idiopathic|C0033893
headache, tension|C0033893
headache, stress|C0033893
psychogenic headaches|C0033893
headaches tension-type|C0033893
psychogenic headache|C0033893
tension-type headache, unspecified|C0033893
headaches, tension-type|C0033893
stress headaches|C0033893
idiopathic headaches|C0033893
idiopathic headache|C0033893
stress headache|C0033893
headaches stress|C0033893
tension type headache, unspecified|C0033893
headache, idiopathic|C0033893
tension-type headache|C0033893
headaches, psychogenic|C0033893
headache stress|C0033893
headache tension|C0033893
headache, psychogenic|C0033893
headaches tensions|C0033893
headaches tension type|C0033893
muscle contraction headache syndrome|C0033893
atypical psychosis|C0033975
general psychoses|C0033975
psychotic disorder nos|C0033975
psychotic disorder, nos|C0033975
psychosis|C0033975
atypical psychoses|C0033975
psychotic|C0033975
disorder, psychotic|C0033975
mental disorder|C0033975
psychosis, atypical|C0033975
unspecified psychosis|C0033975
psychotic disorders|C0033975
psychotic disorder|C0033975
psychosis atypical|C0033975
psychoses|C0033975
psychosis nos|C0033975
disorders, psychotic|C0033975
psychosis, nos|C0033975
embolisms, pulmonary|C0034065
pe - pulmonary embolism|C0034065
pulmonary embolus|C0034065
embolism, pulmonary|C0034065
pulmonary artery embolism|C0034065
emboli, pulmonary|C0034065
lung embolism|C0034065
embolus pulmonary|C0034065
embolism pulmonary|C0034065
pulmonary embolisms|C0034065
pulmonary emboli|C0034065
blood clots in the lung|C0034065
blood clot in lungs|C0034065
pulmonary embolism|C0034065
pulmonary embolism nos|C0034065
embolism lung|C0034065
blood clot in artery of lung|C0034065
rectum painful|C0034886
rectum pain|C0034886
pains rectum|C0034886
pain in rectum|C0034886
pain rectum|C0034886
proctalgia|C0034886
rectal pain|C0034886
sore rectum|C0034886
rectalgia|C0034886
pains rectal|C0034886
pain rectal|C0034886
rectal sore|C0034886
rectal soreness|C0034886
syndrome, wittmaack ekbom|C0035258
legs restless|C0035258
syndrome, wittmaack-ekbom|C0035258
willis ekbom disease|C0035258
willis ekbom syndrome|C0035258
willis-ekbom disease|C0035258
willis-ekbom syndrome|C0035258
wittmaack ekbom syndrome|C0035258
syndrome, restless leg|C0035258
disease, willis ekbom|C0035258
disease, willis-ekbom|C0035258
wittmaack-ekbom syndrome|C0035258
ekbom syndrome|C0035258
restless leg disorder|C0035258
syndrome, willis-ekbom|C0035258
restless legs|C0035258
syndrome restless legs|C0035258
restless leg syndrome|C0035258
restless legs syndrome|C0035258
syndrome, willis ekbom|C0035258
ekbom|C0035258
ekbom's syndrome|C0035258
restless leg|C0035258
rhonchi/wheezing|C0035508
rhonchi|C0035508
rhonchi, nos|C0035508
rhonchus|C0035508
auscultation rhonchi|C0035508
wheeze - rhonchi|C0035508
rhonchus, nos|C0035508
rhonchi were heard|C0035508
disorder predictors|C0035648
risk factor nos|C0035648
risk factors|C0035648
risk characteristics|C0035648
risk indicator|C0035648
vulnerability factors|C0035648
risk factor|C0035648
factor, risk|C0035648
factor risks|C0035648
risk indicators|C0035648
disorder schizoaffective|C0036337
schizoaffective disorders|C0036337
schizoaffective disorder, unspecified|C0036337
schizoaffective-type schizophrenia|C0036337
schizophrenia, schizo-affective type|C0036337
affective disorder schizo|C0036337
schizoaffective schizophrenia|C0036337
schizo affective schizophrenia|C0036337
schizo affective disorder unspecified|C0036337
schizo affective disorder|C0036337
schizo-affective type|C0036337
disorder, schizoaffective|C0036337
schizoaffective disorder|C0036337
schizo-affective psychosis|C0036337
disorders, schizoaffective|C0036337
schizoaffective disorder, nos|C0036337
schizophrenia schizoaffective|C0036337
schizo-affective type schizophrenia|C0036337
schizoaffective psychosis nos|C0036337
schizoaffective psychosis|C0036337
schizophreniform psychosis, affective type|C0036337
fitting|C0036572
convulsion/seizure|C0036572
convulsion|C0036572
fit - convulsion|C0036572
seizures|C0036572
fitted|C0036572
fit's|C0036572
convulsion, nos|C0036572
seizure, nos|C0036572
fits - convulsions|C0036572
fit, nos|C0036572
convulsions|C0036572
epileptic seizure|C0036572
seizure|C0036572
fits nos|C0036572
convulsions nos|C0036572
seizure d|C0036572
seizure nos|C0036572
septicemia, nos|C0036690
sepsis syndrome|C0036690
sepsis|C0036690
septicaemia, unspecified|C0036690
poisoning, blood|C0036690
poisoning blood|C0036690
septicemia|C0036690
septicaemia, nos|C0036690
septicaemia nos|C0036690
septicemia nos|C0036690
infection in blood stream|C0036690
unspecified septicemia|C0036690
poisonings, blood|C0036690
unspecified septicaemia|C0036690
septicemia, unspecified|C0036690
blood poisonings|C0036690
toxemia|C0036690
blood poisoning|C0036690
blood poisoning, nos|C0036690
septicemias|C0036690
septicaemia|C0036690
serology nos|C0036743
serology studies|C0036743
serologic test, nos|C0036743
serologic tests|C0036743
serological test|C0036743
serology tests|C0036743
serological tests|C0036743
test, serological|C0036743
serologic test|C0036743
serology test|C0036743
tests, serologic|C0036743
test, serologic|C0036743
tests, serological|C0036743
serology|C0036743
sepsis-associated hypotension|C0036983
septicemic shock|C0036983
septicaemic shock|C0036983
septic shock|C0036983
shock septic|C0036983
shock, septic|C0036983
pain, shoulder|C0037011
pain in unspecified shoulder|C0037011
shoulder pains|C0037011
shoulder pain musculoskeletal|C0037011
pains, shoulder|C0037011
musculoskeletal shoulder pain|C0037011
pain in shoulder|C0037011
shoulder region pain|C0037011
shoulder pain|C0037011
symptoms and signs|C0037088
finding|C0037088
clinical finding|C0037088
observable entity|C0037088
sign/symptom|C0037088
signs and symptoms|C0037088
sign and symptom|C0037088
clinical findings|C0037088
respiratory symptom|C0037090
respiratory symptoms|C0037090
symptom or complaint of the respiratory system|C0037090
respiratory signs symptoms|C0037090
pulmonary symptoms|C0037090
signs and symptoms, respiratory|C0037090
sinus headaches|C0037195
sinus headache|C0037195
headaches sinus|C0037195
headache sinus|C0037195
disorders lesions skin|C0037284
lesion skin|C0037284
disorder lesions skin|C0037284
skin lesion nos|C0037284
lesions skin|C0037284
skin lesion|C0037284
skin lesion, nos|C0037284
skin lesions|C0037284
physical findings.skin ulcer|C0037299
ulcers, skin|C0037299
cutaneous ulcer|C0037299
ulcer of skin nos|C0037299
sore on skin|C0037299
ulcer of skin, nos|C0037299
skin ulcer|C0037299
open skin sore|C0037299
cutaneous ulceration|C0037299
skin ulceration|C0037299
ulcer skin|C0037299
physical findings skin ulcer|C0037299
skin sores|C0037299
ulcer, skin|C0037299
skin ulcerations|C0037299
skin ulcer nos|C0037299
skin ulcers|C0037299
cutaneous ulcers|C0037299
sleep disturbances|C0037317
sleeping disturbances|C0037317
disturbance in sleep behaviour|C0037317
unspecified sleep disturbance|C0037317
disturbed sleep|C0037317
difficulty sleeping|C0037317
sleep disturbed|C0037317
disturbance in sleep behavior, nos|C0037317
sleep dysfunction|C0037317
sleep disturbance, unspecified|C0037317
problems with sleeping|C0037317
sleep disturbance|C0037317
disturbance in sleep behavior|C0037317
disturbance in sleep behaviour, nos|C0037317
disturbances, sleep|C0037317
trouble sleeping|C0037317
smokings|C0037369
smokes|C0037369
smoking|C0037369
sneeze|C0037383
sneezes|C0037383
observation of sneezing|C0037383
sneezings|C0037383
sneezing|C0037383
finding of sneezing|C0037383
sneezing symptom|C0037383
sneezing symptoms|C0037383
snored|C0037384
snoring|C0037384
snoring was observed|C0037384
snorings|C0037384
snores|C0037384
snoring symptom|C0037384
observation of snoring|C0037384
finding of snoring|C0037384
snoring symptoms|C0037384
snore|C0037384
soft tissue swelling|C0037580
soft swelling tissue|C0037580
sleepwalking|C0037672
sleepwalk|C0037672
sleepwalking disorder nonorganic|C0037672
somnambulism|C0037672
nonorganic sleepwalking disorder|C0037672
sleepwalking disorder|C0037672
lunatism|C0037672
sleep walk|C0037672
sleep walking disorder|C0037672
nocturnal wandering|C0037672
wandering, nocturnal|C0037672
somnambulation|C0037672
sleep walking|C0037672
sleep walking disorders|C0037672
sleeping walking|C0037672
sleepwalked|C0037672
somnanbulism|C0037672
steroid compound|C0038317
steroid|C0038317
steroids|C0038317
steroid, nos|C0038317
steroid-containing product|C0038317
traumatic neuroses|C0038436
combat fatigue|C0038436
stress disorder, posttraumatic|C0038436
posttraumatic stress disorder nos|C0038436
stress disorders, post-traumatic|C0038436
posttraumatic stress disorder, nos|C0038436
stress disorder, post traumatic|C0038436
combat neurosis|C0038436
posttraumatic neuroses|C0038436
stress disorders, posttraumatic|C0038436
posttraumatic stress disorder|C0038436
neuroses, post traumatic|C0038436
posttraumatic stress disorders|C0038436
traumatic neurosis|C0038436
post-traumatic stress disorder|C0038436
ptsd - post-traumatic stress disorder|C0038436
disorder, post-traumatic stress|C0038436
post-traumatic neuroses|C0038436
neuroses, post-traumatic|C0038436
neuroses, posttraumatic|C0038436
post traumatic stress disorder|C0038436
stress disorder, post-traumatic|C0038436
post traumatic stress syndrome|C0038436
post-traumatic stress syndrome|C0038436
post-traumatic stress disorders|C0038436
post-traumatic stress disorder, unspecified|C0038436
neurosis, traumatic|C0038436
post traumatic stress disorders|C0038436
life stress|C0038443
life stresses|C0038443
stresses, life|C0038443
stressors, psychological|C0038443
psychological stressor|C0038443
stresses, psychological|C0038443
stressor, psychological|C0038443
stress, life|C0038443
stress mental|C0038443
psychological stress|C0038443
mental stress|C0038443
psychological stresses|C0038443
stress, psychological|C0038443
stress, psychologic|C0038443
stress, conflict, anxiety|C0038443
psychologic stress|C0038443
psychological stressors|C0038443
vascular accident, brain|C0038454
cerebral strokes|C0038454
cerebrovascular apoplexy|C0038454
stroke, neurological|C0038454
brain vascular accident|C0038454
cerebral stroke|C0038454
stroke/cerebrovascular accident|C0038454
cerebrovascular accidents|C0038454
undetermined stroke|C0038454
cerebrovascular accident nos|C0038454
vascular brain accident|C0038454
cerebral vascular accident|C0038454
cerebral apoplexy, nos|C0038454
cerebral vascular events|C0038454
cva, nos|C0038454
accident cerebrovascular|C0038454
cerebrovascular accident|C0038454
cerebrovascular accident, nos|C0038454
brain attack|C0038454
stroke cerebral|C0038454
apoplexy, cerebral|C0038454
stroke, nos|C0038454
stroke, not specified as hemorrhage or infarction|C0038454
stroke/cva|C0038454
apoplexy|C0038454
apoplexy, nos|C0038454
strokes, cerebral|C0038454
cerebrovascular stroke|C0038454
stroke nos|C0038454
strokes|C0038454
cerebrovascular strokes|C0038454
cva - cerebrovascular accident|C0038454
brain vascular accidents|C0038454
stroke, cerebrovascular|C0038454
strokes, cerebrovascular|C0038454
cva nos|C0038454
stroke|C0038454
stroke, cerebral|C0038454
stroke, not specified as haemorrhage or infarction|C0038454
vascular cerebral accident|C0038454
apoplexy, cerebrovascular|C0038454
stroke syndrome|C0038454
vascular accidents, brain|C0038454
alcohol or other drugs use disorders|C0038586
alcohol or other drug disorder|C0038586
disorder substance use|C0038586
alcohol and other drug use pathology|C0038586
disorder, substance use|C0038586
aod use disorders|C0038586
substance use disorder|C0038586
alcohol or other drug use disorders|C0038586
chemical use disorders|C0038586
substance use disorders|C0038586
sweating|C0038990
sweating, nos|C0038990
sweating observable|C0038990
sweats|C0038990
sweat|C0038990
sweating symptoms|C0038990
perspiration|C0038990
sweating symptom|C0038990
perspiring|C0038990
hidrosis|C0038990
hidropoiesis|C0038990
sweating, function|C0038990
perspired|C0038990
bulge|C0038999
swellings|C0038999
part of body puffy|C0038999
observation of swelling|C0038999
tumefactions|C0038999
swelling, nos|C0038999
tumescence|C0038999
tumefaction|C0038999
swells|C0038999
bulge, nos|C0038999
swell|C0038999
swollen|C0038999
swelling nos|C0038999
bulging|C0038999
swelled|C0038999
part of body swollen|C0038999
swelling|C0038999
collapse fleeting|C0039070
swoons|C0039070
swooning|C0039070
faint|C0039070
syncope/fainting|C0039070
fainting spell|C0039070
syncopal attack|C0039070
syncope and collapse|C0039070
syncope fainting|C0039070
pass out|C0039070
fainting syncope|C0039070
falling out|C0039070
faints|C0039070
faintness|C0039070
fainting/syncope|C0039070
disorders syncope|C0039070
blackout|C0039070
passed out|C0039070
syncope|C0039070
syncope, nos|C0039070
a faint|C0039070
falls out|C0039070
swoon|C0039070
syncope collapse|C0039070
syncopes|C0039070
fainting episodes|C0039070
out passed|C0039070
collapse syncope|C0039070
syncope symptom|C0039070
attacks fainting|C0039070
fainting attacks|C0039070
out passes|C0039070
fainting spells|C0039070
syncope / fainting|C0039070
fainting|C0039070
syncope attack|C0039070
out pass|C0039070
collapse transient|C0039070
attacks syncopal|C0039070
fainted|C0039070
pain in testes|C0039591
teste pain|C0039591
testicle pain|C0039591
pain in the testes|C0039591
testes pain|C0039591
pain in testicle|C0039591
orchidalgia|C0039591
pain in testis|C0039591
orchidalgia, nos|C0039591
pain of testes|C0039591
testicular pain|C0039591
orchialgia|C0039591
testis pain|C0039591
orchidodynia, nos|C0039591
pain in testicles|C0039591
testicle painful|C0039591
ache in testis|C0039591
orchialgia, nos|C0039591
testicular pain, nos|C0039591
orchidodynia|C0039591
thrombocytopenia, nos|C0040034
thrombopenia|C0040034
thrombocytopenias|C0040034
thrombocytopaenia|C0040034
thrombopenias|C0040034
thrombocytopenic disorder|C0040034
thrombocytopenia|C0040034
thrombocytopenia, unspecified|C0040034
thrombosis nos|C0040053
thrombosed|C0040053
thrombotic disorder|C0040053
thromboses|C0040053
thrombosis, nos|C0040053
thrombosis|C0040053
tinnitus aurium|C0040264
observation of tinnitus|C0040264
ringing buzzing tinnitus|C0040264
ringing in ear|C0040264
ringing in ears|C0040264
noises in head|C0040264
ringing in the ear|C0040264
ringing in the ears|C0040264
symptoms tinnitus|C0040264
ears ring|C0040264
noises in ear|C0040264
ear ringing sound|C0040264
ringing of ears|C0040264
ringing-buzzing-tinnitus|C0040264
ears noises|C0040264
tinnitus, unspecified ear|C0040264
ear noise|C0040264
tinnitus|C0040264
ear noises|C0040264
tinnitus, unspecified|C0040264
ears ringing|C0040264
ear ringing|C0040264
ringing/buzzing/tinnitus|C0040264
tinnitus, nos|C0040264
noise in ears|C0040264
tinnitus, ringing/buzzing ear|C0040264
tremor, unspecified|C0040822
trembled|C0040822
trembles|C0040822
shaking/tremors|C0040822
tremor nos|C0040822
quivers|C0040822
shake|C0040822
the shakes|C0040822
shaking|C0040822
tremors|C0040822
trembling|C0040822
d tremors|C0040822
tremor, nos|C0040822
tremors as symptom|C0040822
involuntary shaking|C0040822
quiver|C0040822
involuntary shaking or trembling movements|C0040822
motor exam involuntary movements tremor trembles|C0040822
shaking all over|C0040822
shakes|C0040822
tremor|C0040822
has a tremor|C0040822
quivering|C0040822
ulcer lesion|C0041582
ulcer|C0041582
ulcerates|C0041582
ulceration|C0041582
ulcer nos|C0041582
ulcerating|C0041582
ulcerative|C0041582
ulcerations|C0041582
lesions ulcerative|C0041582
ulceration, nos|C0041582
lesions ulcer|C0041582
ulcerative lesion, nos|C0041582
ulcer, nos|C0041582
ulcus, nos|C0041582
ulcus|C0041582
ulcers|C0041582
ulcerative lesion|C0041582
ulcerated|C0041582
ulcer - lesion|C0041582
ulcerate|C0041582
lesions ulcers|C0041582
ulceratives|C0041582
depressions, unipolar|C0041696
unipolar depressive illness|C0041696
major depressive disorder|C0041696
unipolar depression|C0041696
depression unipolar|C0041696
unipolar depressions|C0041696
major depression|C0041696
depression, unipolar|C0041696
enuresis|C0042024
urinary incontinence, unspecified|C0042024
urinary loss of control|C0042024
urinary incontinences|C0042024
urinary incontinence|C0042024
urine leaking|C0042024
absence of bladder continence|C0042024
weak bladder|C0042024
unable to restrain urination|C0042024
loss of bladder control|C0042024
lack of bladder control|C0042024
ui - urinary incontinence|C0042024
unspecified urinary incontinence|C0042024
loss of control of urination|C0042024
leaking urine|C0042024
bladder continence, absence|C0042024
leaking of urine|C0042024
bladder control loss|C0042024
unable to hold urine|C0042024
incontinence urinary|C0042024
bladder incontinence|C0042024
incontinent of urine|C0042024
unable to hold fluids|C0042024
unable to control bladder|C0042024
incontinence of urine|C0042024
urinary bladder incontinence|C0042024
unable to prevent bladder emptying|C0042024
urine leak|C0042024
urine incontinent|C0042024
involuntary urination|C0042024
urine incontinence|C0042024
incontinent bladder|C0042024
bladder incontinent|C0042024
incontinence, urinary|C0042024
micturition involuntary|C0042024
urination involuntary|C0042024
incontinence urine|C0042024
genuine stress incontinence|C0042025
stress urinary incontinence|C0042025
si - stress incontinence|C0042025
stress incontinence|C0042025
urinary incontinence stress|C0042025
urinary incontinence, stress|C0042025
incontinence stressed urinary|C0042025
stress incontinence genuine|C0042025
stress bladder incontinence|C0042025
gsi - genuine stress incontinence|C0042025
incontinence when straining|C0042025
stress incontinence, urinary|C0042025
incontinence urinary stress|C0042025
urinary stress incontinence|C0042025
bladder incontinence, stress|C0042025
incontinence, urinary stress|C0042025
incontinence stress urinary|C0042025
rndx stress urinary incontinence|C0042025
incontinence stress|C0042025
stress incontinence of urine|C0042025
urticated rash|C0042109
hived|C0042109
rash nettle|C0042109
urticaria, unspecified|C0042109
urtication|C0042109
urticaria nos|C0042109
urticarial|C0042109
hiving|C0042109
hives nos|C0042109
urticarias|C0042109
nettles rash|C0042109
urticaria|C0042109
unspecified urticaria|C0042109
hives|C0042109
rash urticarial|C0042109
nettle rash|C0042109
urticarial rash|C0042109
vaccination records|C0042196
inoculations - prophylactic|C0042196
immunization|C0042196
vaccin|C0042196
vaccinations|C0042196
vaccination, nos|C0042196
vaccination nos|C0042196
vaccination|C0042196
immunisation|C0042196
prophylactic vaccination|C0042196
active immunization|C0042196
inoculation, nos|C0042196
inoculation|C0042196
inoculations|C0042196
therapeutic vaccine|C0042210
vaccine therapy|C0042210
therapeutic vaccine, nos|C0042210
vaccine, nos|C0042210
therapeutic vaccines|C0042210
vaccine|C0042210
vaccine product|C0042210
vaccineentitytype|C0042210
vaccines|C0042210
subjective vertigo|C0042571
rotatory vertigo|C0042571
dizziness|C0042571
head spinning|C0042571
head revolving round|C0042571
systematic vertigo|C0042571
dizzy spell|C0042571
vertigo|C0042571
sensation, spinning|C0042571
rotation of self|C0042571
head revolving around|C0042571
vertigo nos|C0042571
subjective vertigos|C0042571
feel i'm spinning round|C0042571
vertigo, nos|C0042571
vertigo, subjective|C0042571
vertigos|C0042571
vertigos, subjective|C0042571
spinning dizziness|C0042571
spinning sensation|C0042571
spinning sensations|C0042571
rotary vertigo|C0042571
sensations, spinning|C0042571
vertigo subjective|C0042571
vitamin products|C0042890
vitamin|C0042890
vitamin preparations|C0042890
vitamin, nos|C0042890
vitamins|C0042890
vitamin preparation, nos|C0042890
gain wt|C0043094
ponderal increased|C0043094
weight increased|C0043094
gained weight|C0043094
gain, weight|C0043094
weight increasing|C0043094
body weight gain|C0043094
weight gain|C0043094
increased weight|C0043094
bwgain|C0043094
measured weight gain|C0043094
gain weight|C0043094
gains, weight|C0043094
wt gain|C0043094
increase weight|C0043094
weight gaining|C0043094
weight gains|C0043094
gains weight|C0043094
gaining wt|C0043094
weight increase|C0043094
increasing weight|C0043094
increased body weight|C0043094
increases weight|C0043094
azitromicina|C0052796
azithromycin|C0052796
n-methyl-11-aza-10-deoxy-10-dihydroerythromycin a|C0052796
azithromycine|C0052796
azythromycin|C0052796
antibacterial azithromycin|C0052796
azithromycin-containing product|C0052796
azithromycinum|C0052796
azithromycin, unspecified form|C0052796
muscle strained|C0080194
pull muscle|C0080194
muscle pulling|C0080194
muscle pulled|C0080194
muscles strains|C0080194
muscle pull or tear|C0080194
muscle pull|C0080194
muscle strain|C0080194
muscle strains|C0080194
muscles pull|C0080194
strain|C0080194
strained|C0080194
strain, nos|C0080194
muscles strained|C0080194
muscles strain|C0080194
strains|C0080194
muscle pulls|C0080194
strain of unspecified muscle|C0080194
muscles pulling|C0080194
muscles pulled|C0080194
strain muscle|C0080194
pulled muscle|C0080194
retention of urine|C0080274
increased post-void residual urine volume|C0080274
unable to void urine|C0080274
retention of urine, unspecified|C0080274
retention, urinary|C0080274
retention|C0080274
bladder inability to empty|C0080274
inability to empty bladder|C0080274
urinary retention|C0080274
rndx urinary retention|C0080274
not passing urine|C0080274
cannot pass urine - retention|C0080274
unable to empty bladder|C0080274
urine retention|C0080274
retention urinary|C0080274
bladder retention of urine|C0080274
retention urine|C0080274
unable to pass urine|C0080274
bladder retention|C0080274
bladder urine retention|C0080274
bladder distention|C0080274
chills fever|C0085594
chills and fever|C0085594
chills fevers|C0085594
fever chills|C0085594
chills with fever|C0085594
chill fever|C0085594
fever with chills|C0085594
pyrexia with chills|C0085594
hydrodipsomania|C0085602
drinks continuously|C0085602
excessive fluid intake|C0085602
excessive thirst|C0085602
extreme thirst|C0085602
polydypsia|C0085602
desperate to drink|C0085602
excessive thirst and fluid intake|C0085602
polydipsias|C0085602
polydipsia|C0085602
drinks a lot - fluids|C0085602
cannot stop drinking|C0085602
thirst excessive|C0085602
excessive fluid consumption|C0085602
keen for fluids|C0085602
always thirsty|C0085602
drinking more water|C0085602
burning sensation|C0085624
burning sensation nos|C0085624
burning sensations|C0085624
burning|C0085624
mood swing|C0085633
labile mood|C0085633
change in mood|C0085633
changeable mood|C0085633
instability emotional|C0085633
unstable mood|C0085633
mood altered|C0085633
mood swings|C0085633
labile in mood|C0085633
mood labile|C0085633
mood alterations|C0085633
mood lability|C0085633
variable mood|C0085633
mood variable|C0085633
emotionally labile|C0085633
lability emotional|C0085633
mood change|C0085633
labile moods|C0085633
altered mood|C0085633
altered moods|C0085633
emotional lability|C0085633
emotional instability|C0085633
mood changes|C0085633
symptoms of depression|C0086132
symptoms depression|C0086132
depressions symptoms|C0086132
emotional depression|C0086132
depressive symptoms|C0086132
depression symptom|C0086132
symptoms, depressive|C0086132
symptom, depressive|C0086132
depression symptoms|C0086132
depressive symptom|C0086132
depression, emotional|C0086132
clots, blood|C0087086
thrombi|C0087086
thrombus|C0087086
thrombotic|C0087086
thrombus, nos|C0087086
blood clot|C0087086
